drug_id	target_id	action
DB10772	BE0000748	agonist
DB10772	BE0000852	agonist
DB10772	BE0001861	agonist
DB10772	BE0000984	agonist
DB10772	BE0000704	agonist
DB10772	BE0000163	agonist
DB10989	BE0009883	inducer
DB11059	BE0001057	binder
DB11064	BE0000557	antagonist
DB11064	BE0000132	antagonist
DB11064	BE0000123	antagonist
DB11065	BE0004836	cleavage
DB11066	BE0004835	cleavage
DB11071	BE0000017	antagonist
DB11071	BE0000262	antagonist
DB11077	BE0000457	other
DB11077	BE0002476	other
DB11079	BE0000017	inhibitor
DB11079	BE0000262	inhibitor
DB11081	BE0000180	inactivator
DB11090	BE0000090	agonist
DB11093	BE0000509	agonist
DB11093	BE0000509	ligand
DB11093	BE0002109	agonist
DB11093	BE0002109	ligand
DB11093	BE0008691	agonist
DB11093	BE0008691	ligand
DB11093	BE0005812	agonist
DB11093	BE0005812	ligand
DB11093	BE0008692	agonist
DB11093	BE0008692	ligand
DB11093	BE0008693	agonist
DB11093	BE0008693	ligand
DB11093	BE0002145	agonist
DB11093	BE0002145	ligand
DB11093	BE0001011	agonist
DB11093	BE0001011	ligand
DB11093	BE0008694	agonist
DB11093	BE0008694	ligand
DB11093	BE0001177	agonist
DB11093	BE0001177	ligand
DB11093	BE0008695	agonist
DB11093	BE0008695	ligand
DB11093	BE0005259	agonist
DB11093	BE0005259	ligand
DB11093	BE0008696	agonist
DB11093	BE0008696	ligand
DB11093	BE0002950	agonist
DB11093	BE0002950	ligand
DB11093	BE0008697	agonist
DB11093	BE0008697	ligand
DB11093	BE0008698	agonist
DB11093	BE0008698	ligand
DB11093	BE0000885	agonist
DB11093	BE0000885	ligand
DB11093	BE0008699	agonist
DB11093	BE0008699	ligand
DB11093	BE0008700	agonist
DB11093	BE0008700	ligand
DB11093	BE0008701	agonist
DB11093	BE0008701	ligand
DB11093	BE0000418	agonist
DB11093	BE0000418	ligand
DB11093	BE0008702	agonist
DB11093	BE0008702	ligand
DB11093	BE0008703	agonist
DB11093	BE0008703	ligand
DB11093	BE0008704	agonist
DB11093	BE0008704	ligand
DB11093	BE0008705	agonist
DB11093	BE0008705	ligand
DB11093	BE0008706	agonist
DB11093	BE0008706	ligand
DB11093	BE0008707	agonist
DB11093	BE0008707	ligand
DB11093	BE0008708	agonist
DB11093	BE0008708	ligand
DB11093	BE0008709	agonist
DB11093	BE0008709	ligand
DB11093	BE0008710	agonist
DB11093	BE0008710	ligand
DB11093	BE0008711	agonist
DB11093	BE0008711	ligand
DB11093	BE0005274	agonist
DB11093	BE0005274	ligand
DB11093	BE0004557	agonist
DB11093	BE0004557	ligand
DB11098	BE0004849	neutralizer
DB11112	BE0009373	coating agent
DB11113	BE0002375	agonist
DB11113	BE0002375	activator
DB11113	BE0003522	agonist
DB11113	BE0003522	activator
DB11124	BE0000501	agonist
DB11124	BE0000501	antagonist
DB11124	BE0000575	agonist
DB11124	BE0000575	antagonist
DB11124	BE0000289	agonist
DB11124	BE0000289	antagonist
DB11124	BE0000572	agonist
DB11124	BE0000572	antagonist
DB11124	BE0000342	agonist
DB11124	BE0000342	antagonist
DB11124	BE0000172	agonist
DB11124	BE0000172	antagonist
DB11124	BE0000694	agonist
DB11124	BE0000694	antagonist
DB11124	BE0000715	agonist
DB11124	BE0000715	antagonist
DB11124	BE0001012	agonist
DB11124	BE0001012	antagonist
DB11130	BE0000420	agonist
DB11130	BE0000632	agonist
DB11130	BE0000770	agonist
DB11131	BE0001023	agonist
DB11131	BE0001023	activator
DB11133	BE0000215	ligand
DB11133	BE0000215	activator
DB11133	BE0000215	inhibitor
DB11133	BE0000071	ligand
DB11133	BE0000071	activator
DB11133	BE0000071	inhibitor
DB11133	BE0005540	ligand
DB11133	BE0005540	activator
DB11133	BE0005540	inhibitor
DB11136	BE0001173	substrate
DB11148	BE0004902	inhibitor
DB11148	BE0004902	antagonist
DB11148	BE0004905	inhibitor
DB11148	BE0004905	antagonist
DB11148	BE0001122	inhibitor
DB11148	BE0001122	antagonist
DB11148	BE0009159	inhibitor
DB11148	BE0009159	antagonist
DB11155	BE0004347	antagonist
DB11156	BE0005562	antagonist
DB11156	BE0005562	agonist
DB11156	BE0000092	antagonist
DB11156	BE0000092	agonist
DB11157	BE0009063	antagonist
DB11157	BE0009063	agonist
DB11157	BE0003789	antagonist
DB11157	BE0003789	agonist
DB11157	BE0004660	antagonist
DB11157	BE0004660	agonist
DB11160	BE0009144	inverse agonist
DB11166	BE0000048	inhibitor
DB11166	BE0000216	inhibitor
DB11181	BE0000092	antagonist
DB11181	BE0000560	antagonist
DB11181	BE0000045	antagonist
DB11181	BE0000405	antagonist
DB11181	BE0000247	antagonist
DB11185	BE0009373	protector
DB11186	BE0000156	agonist
DB11186	BE0000156	inhibitor
DB11186	BE0000156	antagonist
DB11186	BE0000090	agonist
DB11186	BE0000090	inhibitor
DB11186	BE0000090	antagonist
DB11186	BE0009738	agonist
DB11186	BE0009738	inhibitor
DB11186	BE0009738	antagonist
DB11186	BE0000632	agonist
DB11186	BE0000632	inhibitor
DB11186	BE0000632	antagonist
DB11186	BE0000770	agonist
DB11186	BE0000770	inhibitor
DB11186	BE0000770	antagonist
DB11193	BE0002442	activator
DB11200	BE0009546	antagonist
DB11201	BE0009547	antagonist
DB11201	BE0009547	dilator
DB11201	BE0000017	antagonist
DB11201	BE0000017	dilator
DB11201	BE0000262	antagonist
DB11201	BE0000262	dilator
DB11217	BE0000252	inhibitor
DB11219	BE0000557	antagonist
DB11219	BE0000132	antagonist
DB11219	BE0000792	antagonist
DB11219	BE0000123	antagonist
DB11221	BE0000685	binder
DB11235	BE0000442	antagonist
DB11235	BE0000092	antagonist
DB11235	BE0000560	antagonist
DB11235	BE0000045	antagonist
DB11235	BE0000405	antagonist
DB11235	BE0000247	antagonist
DB11251	BE0009339	binder
DB11254	BE0000971	inhibitor
DB11254	BE0001035	inhibitor
DB11254	BE0000252	inhibitor
DB11273	BE0004862	antagonist
DB11273	BE0004862	agonist
DB11273	BE0004872	antagonist
DB11273	BE0004872	agonist
DB11273	BE0004888	antagonist
DB11273	BE0004888	agonist
DB11274	BE0000756	agonist
DB11274	BE0000756	partial agonist
DB11274	BE0004889	agonist
DB11274	BE0004889	partial agonist
DB11274	BE0000581	agonist
DB11274	BE0000581	partial agonist
DB11275	BE0009376	agonist
DB11278	BE0000172	agonist
DB11278	BE0000289	agonist
DB11278	BE0004888	agonist
DB11278	BE0004872	agonist
DB11294	BE0003482	binder
DB11294	BE0004790	binder
DB11294	BE0003483	binder
DB11294	BE0004082	binder
DB11300	BE0000928	activator
DB11300	BE0008986	activator
DB11300	BE0001021	activator
DB11300	BE0000004	activator
DB11300	BE0009075	activator
DB11300	BE0000538	activator
DB11300	BE0002091	activator
DB11300	BE0002092	activator
DB11300	BE0000041	activator
DB11300	BE0000016	activator
DB11311	BE0000538	cleavage
DB11311	BE0000538	agonist
DB11311	BE0002091	cleavage
DB11311	BE0002091	agonist
DB11311	BE0000004	cleavage
DB11311	BE0000004	agonist
DB11311	BE0003407	cleavage
DB11311	BE0003407	agonist
DB11312	BE0000041	inactivator
DB11312	BE0000016	inactivator
DB11323	BE0000017	antagonist
DB11323	BE0000262	antagonist
DB11324	BE0001023	agonist
DB11327	BE0000005	antagonist
DB11327	BE0000262	antagonist
DB11328	BE0001161	antagonist
DB11332	BE0009352	agonist
DB11338	BE0001114	antagonist
DB11338	BE0000934	antagonist
DB11338	BE0000025	antagonist
DB11338	BE0000628	antagonist
DB11345	BE0001023	agonist
DB11345	BE0001023	activator
DB11345	BE0001023	inhibitor
DB11345	BE0003416	agonist
DB11345	BE0003416	activator
DB11345	BE0003416	inhibitor
DB11345	BE0001122	agonist
DB11345	BE0001122	activator
DB11345	BE0001122	inhibitor
DB11345	BE0001186	agonist
DB11345	BE0001186	activator
DB11345	BE0001186	inhibitor
DB11348	BE0000509	agonist
DB11348	BE0000509	ligand
DB11348	BE0002109	agonist
DB11348	BE0002109	ligand
DB11348	BE0008691	agonist
DB11348	BE0008691	ligand
DB11348	BE0005812	agonist
DB11348	BE0005812	ligand
DB11348	BE0008692	agonist
DB11348	BE0008692	ligand
DB11348	BE0008693	agonist
DB11348	BE0008693	ligand
DB11348	BE0002145	agonist
DB11348	BE0002145	ligand
DB11348	BE0001011	agonist
DB11348	BE0001011	ligand
DB11348	BE0008694	agonist
DB11348	BE0008694	ligand
DB11348	BE0001177	agonist
DB11348	BE0001177	ligand
DB11348	BE0008695	agonist
DB11348	BE0008695	ligand
DB11348	BE0005259	agonist
DB11348	BE0005259	ligand
DB11348	BE0008696	agonist
DB11348	BE0008696	ligand
DB11348	BE0002950	agonist
DB11348	BE0002950	ligand
DB11348	BE0008697	agonist
DB11348	BE0008697	ligand
DB11348	BE0008698	agonist
DB11348	BE0008698	ligand
DB11348	BE0000885	agonist
DB11348	BE0000885	ligand
DB11348	BE0008699	agonist
DB11348	BE0008699	ligand
DB11348	BE0008700	agonist
DB11348	BE0008700	ligand
DB11348	BE0008701	agonist
DB11348	BE0008701	ligand
DB11348	BE0000418	agonist
DB11348	BE0000418	ligand
DB11348	BE0008702	agonist
DB11348	BE0008702	ligand
DB11348	BE0008703	agonist
DB11348	BE0008703	ligand
DB11348	BE0008704	agonist
DB11348	BE0008704	ligand
DB11348	BE0008705	agonist
DB11348	BE0008705	ligand
DB11348	BE0008706	agonist
DB11348	BE0008706	ligand
DB11348	BE0008707	agonist
DB11348	BE0008707	ligand
DB11348	BE0008708	agonist
DB11348	BE0008708	ligand
DB11348	BE0008709	agonist
DB11348	BE0008709	ligand
DB11348	BE0008710	agonist
DB11348	BE0008710	ligand
DB11348	BE0008711	agonist
DB11348	BE0008711	ligand
DB11348	BE0005274	agonist
DB11348	BE0005274	ligand
DB11348	BE0004557	agonist
DB11348	BE0004557	ligand
DB11362	BE0000475	agonist
DB11363	BE0000359	inhibitor
DB11365	BE0009664	inhibitor
DB11365	BE0004136	inhibitor
DB11367	BE0000488	inhibitor
DB11431	BE0009555	binder
DB11431	BE0009556	binder
DB11431	BE0009557	binder
DB11455	BE0009550	inhibitor
DB11477	BE0004864	agonist
DB11496	BE0000507	inhibitor
DB11560	BE0004782	inhibitor
DB11560	BE0000879	inhibitor
DB11569	BE0005863	antibody
DB11571	BE0000041	activator
DB11571	BE0000016	activator
DB11571	BE0001021	activator
DB11571	BE0000004	activator
DB11571	BE0009075	activator
DB11571	BE0000538	activator
DB11571	BE0002091	activator
DB11571	BE0002092	activator
DB11572	BE0000041	activator
DB11572	BE0000016	activator
DB11572	BE0000538	activator
DB11572	BE0002091	activator
DB11572	BE0002092	activator
DB11574	BE0008651	inhibitor
DB11575	BE0004701	antagonist
DB11577	BE0003721	agonist
DB11577	BE0004888	agonist
DB11580	BE0000855	inhibitor
DB11581	BE0000246	inhibitor
DB11582	BE0004797	antagonist
DB11582	BE0000433	antagonist
DB11582	BE0003517	antagonist
DB11584	BE0004889	agonist
DB11586	BE0001478	inhibitor
DB11587	BE0000694	agonist
DB11588	BE0004467	deoxidizer
DB11588	BE0004467	diffusing substance
DB11588	BE0009366	deoxidizer
DB11588	BE0009366	diffusing substance
DB11590	BE0000734	antagonist
DB11590	BE0000030	antagonist
DB11590	BE0000229	antagonist
DB11591	BE0000442	antagonist
DB11595	BE0003441	inhibitor
DB11595	BE0003441	antibody
DB11597	BE0002389	antibody
DB11598	BE0000280	agonist
DB11601	BE0001164	ligand
DB11603	BE0009755	antibody
DB11604	BE0001411	antibody
DB11605	BE0001777	antagonist
DB11605	BE0001777	partial agonist
DB11605	BE0001777	agonist
DB11605	BE0000956	antagonist
DB11605	BE0000956	partial agonist
DB11605	BE0000956	agonist
DB11605	BE0000071	antagonist
DB11605	BE0000071	partial agonist
DB11605	BE0000071	agonist
DB11606	BE0001043	binding
DB11607	BE0001043	binding
DB11611	BE0000516	antagonist
DB11613	BE0008651	inhibitor
DB11614	BE0005561	antagonist
DB11614	BE0000442	antagonist
DB11619	BE0000685	antagonist
DB11619	BE0000685	agonist
DB11619	BE0000557	antagonist
DB11619	BE0000557	agonist
DB11619	BE0000794	antagonist
DB11619	BE0000794	agonist
DB11619	BE0000132	antagonist
DB11619	BE0000132	agonist
DB11619	BE0000203	antagonist
DB11619	BE0000203	agonist
DB11619	BE0000123	antagonist
DB11619	BE0000123	agonist
DB11623	BE0000266	inhibitor
DB11626	BE0001139	agonist
DB11626	BE0000949	agonist
DB11632	BE0002089	antagonist
DB11633	BE0000690	inhibitor
DB11633	BE0000090	inhibitor
DB11633	BE0000430	inhibitor
DB11633	BE0001030	inhibitor
DB11633	BE0005190	inhibitor
DB11633	BE0000708	inhibitor
DB11633	BE0004717	inhibitor
DB11633	BE0003604	inhibitor
DB11633	BE0000672	inhibitor
DB11633	BE0000197	inhibitor
DB11635	BE0001032	antagonist
DB11638	BE0005013	ligand
DB11638	BE0005013	antagonist
DB11638	BE0000135	ligand
DB11638	BE0000135	antagonist
DB11638	BE0001170	ligand
DB11638	BE0001170	antagonist
DB11638	BE0003840	ligand
DB11638	BE0003840	antagonist
DB11638	BE0009022	ligand
DB11638	BE0009022	antagonist
DB11638	BE0009097	ligand
DB11638	BE0009097	antagonist
DB11638	BE0000904	ligand
DB11638	BE0000904	antagonist
DB11638	BE0004554	ligand
DB11638	BE0004554	antagonist
DB11638	BE0004174	ligand
DB11638	BE0004174	antagonist
DB11638	BE0005284	ligand
DB11638	BE0005284	antagonist
DB11638	BE0009098	ligand
DB11638	BE0009098	antagonist
DB11638	BE0005806	ligand
DB11638	BE0005806	antagonist
DB11638	BE0009074	ligand
DB11638	BE0009074	antagonist
DB11638	BE0004528	ligand
DB11638	BE0004528	antagonist
DB11638	BE0005807	ligand
DB11638	BE0005807	antagonist
DB11638	BE0009099	ligand
DB11638	BE0009099	antagonist
DB11638	BE0005795	ligand
DB11638	BE0005795	antagonist
DB11638	BE0001089	ligand
DB11638	BE0001089	antagonist
DB11638	BE0000720	ligand
DB11638	BE0000720	antagonist
DB11638	BE0001199	ligand
DB11638	BE0001199	antagonist
DB11638	BE0008960	ligand
DB11638	BE0008960	antagonist
DB11638	BE0009100	ligand
DB11638	BE0009100	antagonist
DB11638	BE0009026	ligand
DB11638	BE0009026	antagonist
DB11638	BE0009101	ligand
DB11638	BE0009101	antagonist
DB11638	BE0003432	ligand
DB11638	BE0003432	antagonist
DB11638	BE0009102	ligand
DB11638	BE0009102	antagonist
DB11638	BE0009095	ligand
DB11638	BE0009095	antagonist
DB11638	BE0000425	ligand
DB11638	BE0000425	antagonist
DB11638	BE0000068	ligand
DB11638	BE0000068	antagonist
DB11638	BE0004493	ligand
DB11638	BE0004493	antagonist
DB11638	BE0003475	ligand
DB11638	BE0003475	antagonist
DB11638	BE0000589	ligand
DB11638	BE0000589	antagonist
DB11638	BE0003419	ligand
DB11638	BE0003419	antagonist
DB11638	BE0004118	ligand
DB11638	BE0004118	antagonist
DB11638	BE0004454	ligand
DB11638	BE0004454	antagonist
DB11638	BE0000088	ligand
DB11638	BE0000088	antagonist
DB11638	BE0001014	ligand
DB11638	BE0001014	antagonist
DB11638	BE0005844	ligand
DB11638	BE0005844	antagonist
DB11638	BE0009104	ligand
DB11638	BE0009104	antagonist
DB11638	BE0009105	ligand
DB11638	BE0009105	antagonist
DB11638	BE0009106	ligand
DB11638	BE0009106	antagonist
DB11638	BE0003828	ligand
DB11638	BE0003828	antagonist
DB11638	BE0009107	ligand
DB11638	BE0009107	antagonist
DB11638	BE0009108	ligand
DB11638	BE0009108	antagonist
DB11638	BE0009109	ligand
DB11638	BE0009109	antagonist
DB11638	BE0009110	ligand
DB11638	BE0009110	antagonist
DB11638	BE0009111	ligand
DB11638	BE0009111	antagonist
DB11638	BE0009112	ligand
DB11638	BE0009112	antagonist
DB11638	BE0009113	ligand
DB11638	BE0009113	antagonist
DB11638	BE0009114	ligand
DB11638	BE0009114	antagonist
DB11638	BE0009115	ligand
DB11638	BE0009115	antagonist
DB11638	BE0009116	ligand
DB11638	BE0009116	antagonist
DB11638	BE0009117	ligand
DB11638	BE0009117	antagonist
DB11638	BE0009118	ligand
DB11638	BE0009118	antagonist
DB11638	BE0008965	ligand
DB11638	BE0008965	antagonist
DB11638	BE0009119	ligand
DB11638	BE0009119	antagonist
DB11638	BE0004503	ligand
DB11638	BE0004503	antagonist
DB11638	BE0009120	ligand
DB11638	BE0009120	antagonist
DB11638	BE0009160	ligand
DB11638	BE0009160	antagonist
DB11638	BE0009122	ligand
DB11638	BE0009122	antagonist
DB11638	BE0003844	ligand
DB11638	BE0003844	antagonist
DB11638	BE0009037	ligand
DB11638	BE0009037	antagonist
DB11638	BE0001340	ligand
DB11638	BE0001340	antagonist
DB11638	BE0004469	ligand
DB11638	BE0004469	antagonist
DB11638	BE0009123	ligand
DB11638	BE0009123	antagonist
DB11638	BE0003775	ligand
DB11638	BE0003775	antagonist
DB11638	BE0003402	ligand
DB11638	BE0003402	antagonist
DB11638	BE0001408	ligand
DB11638	BE0001408	antagonist
DB11638	BE0000143	ligand
DB11638	BE0000143	antagonist
DB11638	BE0001683	ligand
DB11638	BE0001683	antagonist
DB11638	BE0000542	ligand
DB11638	BE0000542	antagonist
DB11638	BE0001009	ligand
DB11638	BE0001009	antagonist
DB11638	BE0008977	ligand
DB11638	BE0008977	antagonist
DB11638	BE0009161	ligand
DB11638	BE0009161	antagonist
DB11638	BE0002467	ligand
DB11638	BE0002467	antagonist
DB11638	BE0009162	ligand
DB11638	BE0009162	antagonist
DB11638	BE0000292	ligand
DB11638	BE0000292	antagonist
DB11638	BE0004598	ligand
DB11638	BE0004598	antagonist
DB11638	BE0009103	ligand
DB11638	BE0009103	antagonist
DB11638	BE0009163	ligand
DB11638	BE0009163	antagonist
DB11638	BE0009164	ligand
DB11638	BE0009164	antagonist
DB11638	BE0009165	ligand
DB11638	BE0009165	antagonist
DB11638	BE0009166	ligand
DB11638	BE0009166	antagonist
DB11638	BE0009167	ligand
DB11638	BE0009167	antagonist
DB11638	BE0009168	ligand
DB11638	BE0009168	antagonist
DB11638	BE0009170	ligand
DB11638	BE0009170	antagonist
DB11638	BE0009171	ligand
DB11638	BE0009171	antagonist
DB11638	BE0009172	ligand
DB11638	BE0009172	antagonist
DB11638	BE0009173	ligand
DB11638	BE0009173	antagonist
DB11638	BE0009174	ligand
DB11638	BE0009174	antagonist
DB11638	BE0009175	ligand
DB11638	BE0009175	antagonist
DB11638	BE0009176	ligand
DB11638	BE0009176	antagonist
DB11638	BE0001448	ligand
DB11638	BE0001448	antagonist
DB11638	BE0009177	ligand
DB11638	BE0009177	antagonist
DB11638	BE0009178	ligand
DB11638	BE0009178	antagonist
DB11638	BE0009179	ligand
DB11638	BE0009179	antagonist
DB11638	BE0009180	ligand
DB11638	BE0009180	antagonist
DB11638	BE0009181	ligand
DB11638	BE0009181	antagonist
DB11638	BE0009182	ligand
DB11638	BE0009182	antagonist
DB11638	BE0001516	ligand
DB11638	BE0001516	antagonist
DB11638	BE0009183	ligand
DB11638	BE0009183	antagonist
DB11638	BE0009184	ligand
DB11638	BE0009184	antagonist
DB11638	BE0009185	ligand
DB11638	BE0009185	antagonist
DB11638	BE0009186	ligand
DB11638	BE0009186	antagonist
DB11638	BE0009187	ligand
DB11638	BE0009187	antagonist
DB11638	BE0009188	ligand
DB11638	BE0009188	antagonist
DB11638	BE0009189	ligand
DB11638	BE0009189	antagonist
DB11638	BE0009190	ligand
DB11638	BE0009190	antagonist
DB11638	BE0009191	ligand
DB11638	BE0009191	antagonist
DB11638	BE0009192	ligand
DB11638	BE0009192	antagonist
DB11638	BE0009193	ligand
DB11638	BE0009193	antagonist
DB11638	BE0009194	ligand
DB11638	BE0009194	antagonist
DB11638	BE0009195	ligand
DB11638	BE0009195	antagonist
DB11638	BE0009196	ligand
DB11638	BE0009196	antagonist
DB11638	BE0009197	ligand
DB11638	BE0009197	antagonist
DB11638	BE0009198	ligand
DB11638	BE0009198	antagonist
DB11638	BE0009199	ligand
DB11638	BE0009199	antagonist
DB11638	BE0009200	ligand
DB11638	BE0009200	antagonist
DB11638	BE0009201	ligand
DB11638	BE0009201	antagonist
DB11638	BE0009202	ligand
DB11638	BE0009202	antagonist
DB11638	BE0009203	ligand
DB11638	BE0009203	antagonist
DB11638	BE0009204	ligand
DB11638	BE0009204	antagonist
DB11638	BE0009205	ligand
DB11638	BE0009205	antagonist
DB11638	BE0009206	ligand
DB11638	BE0009206	antagonist
DB11638	BE0009207	ligand
DB11638	BE0009207	antagonist
DB11638	BE0009208	ligand
DB11638	BE0009208	antagonist
DB11638	BE0009209	ligand
DB11638	BE0009209	antagonist
DB11638	BE0009210	ligand
DB11638	BE0009210	antagonist
DB11638	BE0009211	ligand
DB11638	BE0009211	antagonist
DB11638	BE0009212	ligand
DB11638	BE0009212	antagonist
DB11638	BE0009213	ligand
DB11638	BE0009213	antagonist
DB11638	BE0009214	ligand
DB11638	BE0009214	antagonist
DB11638	BE0009740	ligand
DB11638	BE0009740	antagonist
DB11638	BE0009216	ligand
DB11638	BE0009216	antagonist
DB11638	BE0009217	ligand
DB11638	BE0009217	antagonist
DB11638	BE0009218	ligand
DB11638	BE0009218	antagonist
DB11638	BE0009219	ligand
DB11638	BE0009219	antagonist
DB11638	BE0009220	ligand
DB11638	BE0009220	antagonist
DB11638	BE0001694	ligand
DB11638	BE0001694	antagonist
DB11638	BE0009221	ligand
DB11638	BE0009221	antagonist
DB11638	BE0009222	ligand
DB11638	BE0009222	antagonist
DB11638	BE0009223	ligand
DB11638	BE0009223	antagonist
DB11638	BE0009224	ligand
DB11638	BE0009224	antagonist
DB11638	BE0003172	ligand
DB11638	BE0003172	antagonist
DB11638	BE0009225	ligand
DB11638	BE0009225	antagonist
DB11638	BE0009226	ligand
DB11638	BE0009226	antagonist
DB11638	BE0009227	ligand
DB11638	BE0009227	antagonist
DB11638	BE0009228	ligand
DB11638	BE0009228	antagonist
DB11638	BE0009229	ligand
DB11638	BE0009229	antagonist
DB11638	BE0009230	ligand
DB11638	BE0009230	antagonist
DB11638	BE0009231	ligand
DB11638	BE0009231	antagonist
DB11638	BE0009232	ligand
DB11638	BE0009232	antagonist
DB11638	BE0009233	ligand
DB11638	BE0009233	antagonist
DB11638	BE0009234	ligand
DB11638	BE0009234	antagonist
DB11638	BE0009235	ligand
DB11638	BE0009235	antagonist
DB11638	BE0009236	ligand
DB11638	BE0009236	antagonist
DB11638	BE0009237	ligand
DB11638	BE0009237	antagonist
DB11638	BE0009238	ligand
DB11638	BE0009238	antagonist
DB11638	BE0009239	ligand
DB11638	BE0009239	antagonist
DB11638	BE0009240	ligand
DB11638	BE0009240	antagonist
DB11638	BE0009241	ligand
DB11638	BE0009241	antagonist
DB11638	BE0009242	ligand
DB11638	BE0009242	antagonist
DB11638	BE0009244	ligand
DB11638	BE0009244	antagonist
DB11638	BE0009245	ligand
DB11638	BE0009245	antagonist
DB11638	BE0009246	ligand
DB11638	BE0009246	antagonist
DB11638	BE0009247	ligand
DB11638	BE0009247	antagonist
DB11638	BE0009248	ligand
DB11638	BE0009248	antagonist
DB11638	BE0009249	ligand
DB11638	BE0009249	antagonist
DB11638	BE0009741	ligand
DB11638	BE0009741	antagonist
DB11638	BE0009251	ligand
DB11638	BE0009251	antagonist
DB11638	BE0009252	ligand
DB11638	BE0009252	antagonist
DB11638	BE0009253	ligand
DB11638	BE0009253	antagonist
DB11638	BE0009254	ligand
DB11638	BE0009254	antagonist
DB11638	BE0009255	ligand
DB11638	BE0009255	antagonist
DB11638	BE0009256	ligand
DB11638	BE0009256	antagonist
DB11638	BE0009257	ligand
DB11638	BE0009257	antagonist
DB11638	BE0009258	ligand
DB11638	BE0009258	antagonist
DB11638	BE0009259	ligand
DB11638	BE0009259	antagonist
DB11638	BE0009260	ligand
DB11638	BE0009260	antagonist
DB11638	BE0009261	ligand
DB11638	BE0009261	antagonist
DB11638	BE0009262	ligand
DB11638	BE0009262	antagonist
DB11638	BE0009263	ligand
DB11638	BE0009263	antagonist
DB11638	BE0009264	ligand
DB11638	BE0009264	antagonist
DB11638	BE0009265	ligand
DB11638	BE0009265	antagonist
DB11638	BE0009266	ligand
DB11638	BE0009266	antagonist
DB11638	BE0009267	ligand
DB11638	BE0009267	antagonist
DB11638	BE0009268	ligand
DB11638	BE0009268	antagonist
DB11638	BE0009269	ligand
DB11638	BE0009269	antagonist
DB11638	BE0009270	ligand
DB11638	BE0009270	antagonist
DB11638	BE0009271	ligand
DB11638	BE0009271	antagonist
DB11638	BE0000530	ligand
DB11638	BE0000530	antagonist
DB11639	BE0009324	ligand
DB11639	BE0009272	ligand
DB11640	BE0000781	blocker
DB11641	BE0000143	inhibitor
DB11642	BE0000968	antagonist
DB11642	BE0000968	inverse agonist
DB11642	BE0000968	blocker
DB11642	BE0000090	antagonist
DB11642	BE0000090	inverse agonist
DB11642	BE0000090	blocker
DB11644	BE0000337	chaperone
DB11652	BE0000511	inhibitor
DB11652	BE0009917	inhibitor
DB11653	BE0002447	agonist
DB11653	BE0009682	agonist
DB11653	BE0009683	agonist
DB11653	BE0009684	agonist
DB11653	BE0000848	agonist
DB11660	BE0000610	agonist
DB11672	BE0000215	inhibitor
DB11672	BE0000779	inhibitor
DB11672	BE0003639	inhibitor
DB11672	BE0003074	inhibitor
DB11672	BE0000814	inhibitor
DB11674	BE0000792	agonist
DB11674	BE0000685	agonist
DB11676	BE0009862	inhibitor
DB11689	BE0000870	inhibitor
DB11689	BE0004744	inhibitor
DB11691	BE0000770	antagonist
DB11691	BE0000420	antagonist
DB11691	BE0000632	antagonist
DB11692	BE0002371	antagonist
DB11699	BE0000311	antagonist
DB11700	BE0009682	agonist
DB11703	BE0001284	inhibitor
DB11712	BE0001195	activator
DB11714	BE0003441	inhibitor
DB11714	BE0003441	antibody
DB11718	BE0000634	inhibitor
DB11718	BE0001027	inhibitor
DB11726	BE0002341	partial agonist
DB11730	BE0002216	antagonist
DB11730	BE0002216	inhibitor
DB11730	BE0002212	antagonist
DB11730	BE0002212	inhibitor
DB11731	BE0000767	antibody
DB11731	BE0000767	nucleotide exchange blocker
DB11731	BE0000143	antibody
DB11731	BE0000143	nucleotide exchange blocker
DB11732	BE0000460	agonist
DB11737	BE0000767	antagonist
DB11740	BE0003335	inhibitor
DB11752	BE0001132	activator
DB11752	BE0001132	inhibitor
DB11752	BE0001132	inducer
DB11752	BE0001132	ligand
DB11752	BE0003431	activator
DB11752	BE0003431	inhibitor
DB11752	BE0003431	inducer
DB11752	BE0003431	ligand
DB11752	BE0003460	activator
DB11752	BE0003460	inhibitor
DB11752	BE0003460	inducer
DB11752	BE0003460	ligand
DB11752	BE0009525	activator
DB11752	BE0009525	inhibitor
DB11752	BE0009525	inducer
DB11752	BE0009525	ligand
DB11752	BE0000846	activator
DB11752	BE0000846	inhibitor
DB11752	BE0000846	inducer
DB11752	BE0000846	ligand
DB11752	BE0000262	activator
DB11752	BE0000262	inhibitor
DB11752	BE0000262	inducer
DB11752	BE0000262	ligand
DB11752	BE0001027	activator
DB11752	BE0001027	inhibitor
DB11752	BE0001027	inducer
DB11752	BE0001027	ligand
DB11752	BE0000704	activator
DB11752	BE0000704	inhibitor
DB11752	BE0000704	inducer
DB11752	BE0000704	ligand
DB11752	BE0009926	activator
DB11752	BE0009926	inhibitor
DB11752	BE0009926	inducer
DB11752	BE0009926	ligand
DB11753	BE0000257	binder
DB11753	BE0000461	binder
DB11753	BE0003707	binder
DB11755	BE0000061	antagonist
DB11755	BE0000061	partial agonist
DB11755	BE0000061	agonist
DB11755	BE0000095	antagonist
DB11755	BE0000095	partial agonist
DB11755	BE0000095	agonist
DB11755	BE0005802	antagonist
DB11755	BE0005802	partial agonist
DB11755	BE0005802	agonist
